Date,AAPL,CRM,FB,GOOG,HD,KO,LOW,MCD,MSFT,NKE,SBUX,TGT,TSLA,TWTR
2016-01-08,24.239999771118164,73.2300033569336,97.33000183105469,714.469970703125,123.9000015258789,41.5099983215332,70.87999725341797,115.4800033569336,52.33000183105469,58.869998931884766,56.630001068115234,71.37999725341797,42.20000076293945,19.979999542236328
2016-01-11,24.63249969482422,73.18000030517578,97.51000213623047,716.030029296875,125.77999877929688,41.58000183105469,72.68000030517578,116.69000244140625,52.29999923706055,59.54999923706055,57.81999969482422,72.41999816894531,41.56999969482422,19.649999618530273
2016-01-12,24.989999771118164,74.45999908447266,99.37000274658203,726.0700073242188,127.48999786376953,42.119998931884766,73.2699966430664,117.44000244140625,52.779998779296875,59.939998626708984,59.459999084472656,73.36000061035156,41.99399948120117,19.6200008392334
2016-01-13,24.34749984741211,72.3499984741211,95.44000244140625,700.5599975585938,121.4000015258789,41.849998474121094,69.9000015258789,115.12000274658203,51.63999938964844,58.779998779296875,57.869998931884766,71.63999938964844,40.0620002746582,18.68000030517578
2016-01-14,24.8799991607666,73.06999969482422,98.37000274658203,714.719970703125,119.62000274658203,41.880001068115234,69.91000366210938,116.62000274658203,53.11000061035156,58.5099983215332,58.97999954223633,70.41000366210938,41.236000061035156,19.0
2016-01-15,24.282499313354492,70.86000061035156,94.97000122070312,694.4500122070312,119.2300033569336,41.5,68.98999786376953,115.18000030517578,50.9900016784668,57.560001373291016,58.0,70.08000183105469,40.99800109863281,17.940000534057617
2016-01-19,24.165000915527344,70.80000305175781,95.26000213623047,701.7899780273438,119.76000213623047,41.91999816894531,69.45999908447266,117.5,50.560001373291016,58.31999969482422,58.54999923706055,69.23999786376953,40.944000244140625,16.690000534057617
2016-01-20,24.197500228881836,70.33000183105469,94.3499984741211,698.4500122070312,116.45999908447266,41.380001068115234,68.06999969482422,115.77999877929688,50.790000915527344,59.040000915527344,56.91999816894531,67.58999633789062,39.7400016784668,17.3799991607666
2016-01-21,24.075000762939453,69.51000213623047,94.16000366210938,706.5900268554688,120.22000122070312,41.38999938964844,69.31999969482422,117.83999633789062,50.47999954223633,60.560001373291016,59.029998779296875,68.63999938964844,39.99399948120117,17.829999923706055
2016-01-22,25.354999542236328,71.55000305175781,97.94000244140625,725.25,122.76000213623047,42.060001373291016,70.5,118.4000015258789,52.290000915527344,60.880001068115234,59.16999816894531,69.72000122070312,40.5099983215332,17.84000015258789
2016-01-25,24.860000610351562,69.91999816894531,97.01000213623047,711.6699829101562,121.70999908447266,42.15999984741211,69.9000015258789,119.19999694824219,51.790000915527344,60.70000076293945,57.709999084472656,68.91999816894531,39.2760009765625,17.020000457763672
2016-01-26,24.997499465942383,69.87000274658203,97.33999633789062,713.0399780273438,122.19999694824219,42.08000183105469,70.0,120.43000030517578,52.16999816894531,61.11000061035156,58.61000061035156,70.44000244140625,38.71200180053711,17.010000228881836
2016-01-27,23.354999542236328,67.43000030517578,94.44999694824219,699.989990234375,121.56999969482422,42.09000015258789,69.55000305175781,120.87000274658203,51.220001220703125,59.58000183105469,57.630001068115234,70.69000244140625,37.61399841308594,16.780000686645508
2016-01-28,23.522499084472656,65.69000244140625,109.11000061035156,730.9600219726562,122.27999877929688,42.56999969482422,69.2300033569336,122.37999725341797,52.060001373291016,61.20000076293945,59.290000915527344,70.98999786376953,37.939998626708984,16.489999771118164
2016-01-29,24.334999084472656,68.05999755859375,112.20999908447266,742.9500122070312,125.76000213623047,42.91999816894531,71.66000366210938,123.77999877929688,55.09000015258789,62.0099983215332,60.77000045776367,72.41999816894531,38.2400016784668,16.799999237060547
2016-02-01,24.107500076293945,68.44000244140625,115.08999633789062,752.0,126.51000213623047,43.0,72.66000366210938,124.61000061035156,54.709999084472656,63.15999984741211,61.400001525878906,72.83000183105469,39.38800048828125,17.90999984741211
2016-02-02,23.6200008392334,64.5199966430664,114.61000061035156,764.6500244140625,125.2699966430664,42.439998626708984,71.87000274658203,123.94999694824219,53.0,62.54999923706055,60.70000076293945,73.30999755859375,36.555999755859375,16.079999923706055
2016-02-03,24.087499618530273,65.33999633789062,112.69000244140625,726.9500122070312,123.79000091552734,42.720001220703125,67.41999816894531,121.47000122070312,52.15999984741211,62.4900016784668,59.529998779296875,72.56999969482422,34.69599914550781,16.559999465942383
2016-02-04,24.149999618530273,67.19999694824219,110.48999786376953,708.010009765625,121.11000061035156,42.529998779296875,67.95999908447266,120.66000366210938,52.0,60.16999816894531,58.290000915527344,70.04000091552734,35.066001892089844,16.90999984741211
2016-02-05,23.5049991607666,58.5099983215332,104.06999969482422,683.5700073242188,116.43000030517578,42.439998626708984,65.83999633789062,115.4000015258789,50.15999984741211,57.16999816894531,54.4900016784668,69.55999755859375,32.52000045776367,15.720000267028809
2016-02-08,23.752500534057617,54.04999923706055,99.75,682.739990234375,111.8499984741211,42.650001525878906,63.54999923706055,116.05000305175781,49.40999984741211,55.040000915527344,54.13999938964844,70.0,29.597999572753906,14.899999618530273
2016-02-09,23.747499465942383,57.33000183105469,99.54000091552734,678.1099853515625,113.86000061035156,43.29999923706055,64.1500015258789,117.01000213623047,49.279998779296875,55.68000030517578,54.41999816894531,69.86000061035156,29.649999618530273,14.399999618530273
2016-02-10,23.5674991607666,58.7599983215332,101.0,684.1199951171875,114.33000183105469,42.54999923706055,64.05999755859375,117.54000091552734,49.709999084472656,57.40999984741211,55.13999938964844,68.76000213623047,28.733999252319336,14.979999542236328
2016-02-11,23.424999237060547,59.2400016784668,101.91000366210938,683.1099853515625,113.2699966430664,42.40999984741211,63.400001525878906,116.7300033569336,49.689998626708984,56.0,54.91999816894531,68.05000305175781,30.0939998626709,14.3100004196167
2016-02-12,23.497499465942383,59.68000030517578,102.01000213623047,682.4000244140625,116.31999969482422,43.11000061035156,64.87000274658203,117.93000030517578,50.5,56.41999816894531,55.86000061035156,69.94999694824219,30.20800018310547,15.880000114440918
2016-02-16,24.15999984741211,59.720001220703125,101.61000061035156,691.0,119.43000030517578,43.36000061035156,67.43000030517578,119.18000030517578,51.09000015258789,57.790000915527344,56.40999984741211,71.5,31.034000396728516,16.360000610351562
2016-02-17,24.530000686645508,63.4900016784668,105.19999694824219,708.4000244140625,121.20999908447266,43.4900016784668,68.0,118.63999938964844,52.41999816894531,58.16999816894531,57.630001068115234,72.0999984741211,33.736000061035156,17.459999084472656
2016-02-18,24.065000534057617,61.70000076293945,103.47000122070312,697.3499755859375,119.97000122070312,43.61000061035156,67.72000122070312,117.16999816894531,52.189998626708984,58.599998474121094,56.959999084472656,72.52999877929688,33.354000091552734,18.43000030517578
2016-02-19,24.010000228881836,62.13999938964844,104.56999969482422,700.9099731445312,121.69000244140625,43.77000045776367,68.5199966430664,116.52999877929688,51.81999969482422,59.310001373291016,57.66999816894531,72.31999969482422,33.316001892089844,18.309999465942383
2016-02-22,24.219999313354492,63.97999954223633,107.16000366210938,706.4600219726562,122.8499984741211,43.939998626708984,69.47000122070312,117.66999816894531,52.650001525878906,60.16999816894531,58.869998931884766,72.47000122070312,35.54800033569336,18.299999237060547
2016-02-23,23.672500610351562,62.900001525878906,105.45999908447266,695.8499755859375,124.52999877929688,43.689998626708984,67.9000015258789,116.9000015258789,51.18000030517578,60.209999084472656,58.459999084472656,73.98999786376953,35.44200134277344,18.299999237060547
2016-02-24,24.024999618530273,62.52000045776367,106.87999725341797,699.5599975585938,125.61000061035156,43.90999984741211,68.62000274658203,117.05999755859375,51.36000061035156,60.400001525878906,58.11000061035156,76.94000244140625,35.79999923706055,18.0
2016-02-25,24.190000534057617,69.41999816894531,108.06999969482422,705.75,126.86000061035156,44.15999984741211,68.69999694824219,118.37000274658203,52.099998474121094,62.380001068115234,58.75,78.66999816894531,37.486000061035156,17.59000015258789
2016-02-26,24.227500915527344,69.72000122070312,107.91999816894531,705.0700073242188,126.26000213623047,43.13999938964844,69.0999984741211,117.05999755859375,51.29999923706055,62.599998474121094,58.34000015258789,78.43000030517578,38.06800079345703,17.940000534057617
2016-02-29,24.172500610351562,67.75,106.91999816894531,697.77001953125,124.12000274658203,43.130001068115234,67.52999877929688,117.19000244140625,50.880001068115234,61.59000015258789,58.209999084472656,78.44999694824219,38.38600158691406,18.1200008392334
2016-03-01,25.13249969482422,70.0199966430664,109.81999969482422,718.8099975585938,125.69999694824219,43.689998626708984,69.04000091552734,118.8499984741211,52.58000183105469,62.91999816894531,60.040000915527344,80.95999908447266,37.27000045776367,17.850000381469727
2016-03-02,25.1875,70.43000030517578,109.94999694824219,718.8499755859375,125.58999633789062,43.77000045776367,69.08999633789062,118.4800033569336,52.95000076293945,62.220001220703125,59.560001373291016,81.0999984741211,37.667999267578125,18.540000915527344
2016-03-03,25.375,70.80000305175781,109.58000183105469,712.4199829101562,126.80000305175781,43.959999084472656,69.93000030517578,116.69000244140625,52.349998474121094,61.470001220703125,59.040000915527344,79.70999908447266,39.14799880981445,19.309999465942383
2016-03-04,25.752500534057617,71.05999755859375,108.38999938964844,710.8900146484375,125.55999755859375,44.11000061035156,70.38999938964844,117.18000030517578,52.029998779296875,61.2599983215332,58.70000076293945,81.12999725341797,40.20800018310547,19.360000610351562
2016-03-07,25.467500686645508,70.48999786376953,105.7300033569336,695.1599731445312,126.16999816894531,44.0099983215332,70.7699966430664,117.1500015258789,51.029998779296875,59.25,58.0,80.81999969482422,41.05799865722656,19.170000076293945
2016-03-08,25.25749969482422,69.81999969482422,105.93000030517578,693.969970703125,126.72000122070312,44.31999969482422,70.98999786376953,118.41999816894531,51.650001525878906,59.810001373291016,57.599998474121094,80.52999877929688,40.52000045776367,18.329999923706055
2016-03-09,25.280000686645508,71.04000091552734,107.51000213623047,705.239990234375,126.02999877929688,44.810001373291016,70.8499984741211,119.63999938964844,52.84000015258789,58.33000183105469,57.06999969482422,81.20999908447266,41.74399948120117,17.65999984741211
2016-03-10,25.292499542236328,70.69999694824219,107.31999969482422,712.8200073242188,125.88999938964844,45.22999954223633,70.69999694824219,119.9800033569336,52.04999923706055,58.880001068115234,57.52000045776367,81.5,41.0359992980957,16.610000610351562
2016-03-11,25.565000534057617,71.62999725341797,109.41000366210938,726.8200073242188,128.4600067138672,45.20000076293945,72.12000274658203,121.55000305175781,53.06999969482422,60.08000183105469,57.59000015258789,81.87000274658203,41.5,16.809999465942383
2016-03-14,25.6299991607666,72.22000122070312,109.88999938964844,730.489990234375,128.83999633789062,45.290000915527344,72.75,122.9000015258789,53.16999816894531,60.810001373291016,58.650001525878906,81.7699966430664,43.029998779296875,17.1200008392334
2016-03-15,26.145000457763672,71.69999694824219,110.66999816894531,728.3300170898438,129.7100067138672,45.2400016784668,73.0999984741211,123.43000030517578,53.59000015258789,61.400001525878906,59.08000183105469,81.6500015258789,43.667999267578125,16.190000534057617
2016-03-16,26.49250030517578,72.7300033569336,112.18000030517578,736.0900268554688,130.4499969482422,45.04999923706055,73.77999877929688,123.5199966430664,54.349998474121094,61.86000061035156,59.66999816894531,82.38999938964844,44.38600158691406,16.700000762939453
2016-03-17,26.450000762939453,72.72000122070312,111.0199966430664,737.780029296875,130.8800048828125,45.77000045776367,74.0199966430664,123.16000366210938,54.65999984741211,63.18000030517578,59.54999923706055,83.0199966430664,45.2760009765625,16.850000381469727
2016-03-18,26.479999542236328,72.6500015258789,111.44999694824219,737.5999755859375,131.35000610351562,45.599998474121094,74.93000030517578,124.08000183105469,53.4900016784668,62.9900016784668,59.70000076293945,82.70999908447266,46.54800033569336,16.850000381469727
2016-03-21,26.477500915527344,72.25,111.8499984741211,742.0900268554688,131.00999450683594,45.66999816894531,75.22000122070312,123.80999755859375,53.86000061035156,64.72000122070312,59.099998474121094,82.19999694824219,47.66400146484375,16.889999389648438
2016-03-22,26.68000030517578,72.8499984741211,112.25,740.75,130.58999633789062,45.5,75.25,123.81999969482422,54.06999969482422,64.9000015258789,59.380001068115234,81.69999694824219,46.847999572753906,16.860000610351562
2016-03-23,26.532499313354492,71.77999877929688,112.54000091552734,738.0599975585938,130.22000122070312,45.459999084472656,74.77999877929688,124.19000244140625,53.970001220703125,62.439998626708984,58.83000183105469,81.5,44.51599884033203,16.010000228881836
2016-03-24,26.417499542236328,72.44000244140625,113.05000305175781,735.2999877929688,130.4600067138672,45.58000183105469,74.7699966430664,123.29000091552734,54.209999084472656,61.650001525878906,58.36000061035156,82.04000091552734,45.54999923706055,15.90999984741211
2016-03-28,26.297500610351562,71.94999694824219,113.69000244140625,733.530029296875,131.0800018310547,45.79999923706055,74.98999786376953,123.16999816894531,53.540000915527344,61.34000015258789,58.959999084472656,82.80000305175781,46.051998138427734,15.600000381469727
2016-03-29,26.920000076293945,72.30000305175781,116.13999938964844,744.77001953125,132.47000122070312,46.47999954223633,75.66999816894531,123.97000122070312,54.709999084472656,61.4900016784668,59.54999923706055,82.97000122070312,46.0260009765625,15.970000267028809
2016-03-30,27.389999389648438,74.30000305175781,114.69999694824219,750.530029296875,133.4199981689453,46.58000183105469,76.0199966430664,125.83000183105469,55.04999923706055,62.040000915527344,60.0099983215332,83.5999984741211,45.37799835205078,16.360000610351562
2016-03-31,27.247499465942383,73.83000183105469,114.0999984741211,744.9500122070312,133.42999267578125,46.38999938964844,75.75,125.68000030517578,55.22999954223633,61.470001220703125,59.70000076293945,82.27999877929688,45.95399856567383,16.549999237060547
2016-04-01,27.497499465942383,75.7300033569336,116.05999755859375,749.9099731445312,134.85000610351562,46.83000183105469,76.5,127.0199966430664,55.56999969482422,61.59000015258789,61.02000045776367,82.76000213623047,47.518001556396484,15.979999542236328
2016-04-04,27.780000686645508,75.69000244140625,112.55000305175781,745.2899780273438,134.85000610351562,46.88999938964844,76.18000030517578,127.56999969482422,55.43000030517578,59.970001220703125,60.25,82.30000305175781,49.39799880981445,17.09000015258789
2016-04-05,27.452499389648438,74.58000183105469,112.22000122070312,737.7999877929688,134.5800018310547,46.529998779296875,75.87000274658203,127.37999725341797,54.560001373291016,59.66999816894531,60.040000915527344,82.0999984741211,51.09400177001953,17.049999237060547
2016-04-06,27.739999771118164,75.58000183105469,113.70999908447266,745.6900024414062,135.44000244140625,46.709999084472656,76.08999633789062,127.5199966430664,55.119998931884766,60.310001373291016,60.83000183105469,82.16999816894531,53.08399963378906,17.260000228881836
2016-04-07,27.135000228881836,75.31999969482422,113.63999938964844,740.280029296875,133.8699951171875,46.36000061035156,75.3499984741211,128.13999938964844,54.459999084472656,60.29999923706055,61.16999816894531,81.56999969482422,51.439998626708984,16.979999542236328
2016-04-08,27.165000915527344,74.8499984741211,110.62999725341797,739.1500244140625,133.6199951171875,46.869998931884766,75.02999877929688,127.95999908447266,54.41999816894531,59.41999816894531,61.040000915527344,80.87999725341797,50.013999938964844,16.649999618530273
2016-04-11,27.2549991607666,74.16000366210938,108.98999786376953,736.0999755859375,133.00999450683594,46.439998626708984,75.1500015258789,127.55999755859375,54.310001373291016,57.91999816894531,60.900001525878906,79.7699966430664,49.98400115966797,16.510000228881836
2016-04-12,27.610000610351562,74.2699966430664,110.61000061035156,743.0900268554688,134.3800048828125,46.650001525878906,75.7300033569336,127.61000061035156,54.650001525878906,58.54999923706055,59.5,80.77999877929688,49.56399917602539,16.56999969482422
2016-04-13,28.010000228881836,75.94999694824219,110.51000213623047,751.719970703125,133.83999633789062,46.040000915527344,76.66000366210938,126.88999938964844,55.349998474121094,59.58000183105469,60.209999084472656,81.55999755859375,50.90599822998047,17.3700008392334
2016-04-14,28.024999618530273,76.1500015258789,110.83999633789062,753.2000122070312,134.3699951171875,45.83000183105469,76.5,127.51000213623047,55.36000061035156,59.4900016784668,60.130001068115234,81.77999877929688,50.37200164794922,17.530000686645508
2016-04-15,27.462499618530273,76.30999755859375,109.63999938964844,759.0,135.00999450683594,46.099998474121094,77.30999755859375,127.77999877929688,55.650001525878906,59.5,60.5099983215332,82.5999984741211,50.902000427246094,17.579999923706055
2016-04-18,26.8700008392334,77.2699966430664,110.44999694824219,766.6099853515625,136.8000030517578,46.220001220703125,77.36000061035156,128.85000610351562,56.459999084472656,59.56999969482422,60.88999938964844,83.41999816894531,50.7760009765625,17.309999465942383
2016-04-19,26.727500915527344,76.19000244140625,112.29000091552734,753.9299926757812,135.44000244140625,46.599998474121094,76.41000366210938,128.86000061035156,56.38999938964844,59.560001373291016,60.900001525878906,83.9800033569336,49.4739990234375,16.920000076293945
2016-04-20,26.782499313354492,76.13999938964844,112.41999816894531,752.6699829101562,135.19000244140625,44.369998931884766,76.33999633789062,128.5500030517578,55.59000015258789,59.619998931884766,60.900001525878906,82.87000274658203,49.99399948120117,17.399999618530273
2016-04-21,26.49250030517578,77.1500015258789,113.44000244140625,759.1400146484375,134.60000610351562,43.65999984741211,75.83000183105469,125.79000091552734,55.779998779296875,60.08000183105469,60.63999938964844,82.75,49.65800094604492,17.510000228881836
2016-04-22,26.420000076293945,76.4800033569336,110.55999755859375,718.77001953125,135.66000366210938,44.540000915527344,76.05000305175781,125.5,51.779998779296875,59.43000030517578,57.68000030517578,82.33000183105469,50.75,17.229999542236328
2016-04-25,26.270000457763672,76.51000213623047,110.0999984741211,723.1500244140625,135.64999389648438,44.709999084472656,76.19000244140625,127.45999908447266,52.11000061035156,59.209999084472656,57.77000045776367,82.5999984741211,50.36399841308594,17.09000015258789
2016-04-26,26.087499618530273,76.20999908447266,108.76000213623047,708.1400146484375,135.33999633789062,44.529998779296875,76.31999969482422,127.70999908447266,51.439998626708984,59.540000915527344,57.720001220703125,82.5999984741211,50.74800109863281,17.75
2016-04-27,24.454999923706055,75.69000244140625,108.88999938964844,705.8400268554688,135.75,44.68000030517578,76.94000244140625,128.3000030517578,50.939998626708984,59.27000045776367,56.900001525878906,83.29000091552734,50.29399871826172,14.859999656677246
2016-04-28,23.707500457763672,75.37999725341797,116.7300033569336,691.02001953125,132.72999572753906,44.630001068115234,75.38999938964844,127.91999816894531,49.900001525878906,58.540000915527344,56.41999816894531,81.33000183105469,49.54199981689453,14.640000343322754
2016-04-29,23.434999465942383,75.80000305175781,117.58000183105469,693.010009765625,133.88999938964844,44.79999923706055,76.0199966430664,126.48999786376953,49.869998931884766,58.939998626708984,56.22999954223633,79.5,48.152000427246094,14.619999885559082
2016-05-02,23.40999984741211,77.25,118.56999969482422,698.2100219726562,136.0500030517578,44.97999954223633,76.13999938964844,128.1999969482422,50.61000061035156,59.59000015258789,57.36000061035156,80.12000274658203,48.36000061035156,14.399999618530273
2016-05-03,23.795000076293945,74.9000015258789,117.43000030517578,692.3599853515625,134.5399932861328,44.84000015258789,75.70999908447266,128.39999389648438,49.779998779296875,59.52000045776367,56.25,79.98999786376953,46.4640007019043,14.010000228881836
2016-05-04,23.547500610351562,73.98999786376953,118.05999755859375,695.7000122070312,135.16000366210938,44.97999954223633,75.83000183105469,129.3300018310547,49.869998931884766,59.11000061035156,56.38999938964844,79.70999908447266,44.512001037597656,14.84000015258789
2016-05-05,23.309999465942383,73.80999755859375,117.80999755859375,701.4299926757812,134.6699981689453,45.060001373291016,75.13999938964844,129.27999877929688,49.939998626708984,58.189998626708984,56.25,78.12999725341797,42.305999755859375,14.119999885559082
2016-05-06,23.18000030517578,74.25,119.48999786376953,711.1199951171875,135.6999969482422,45.31999969482422,75.54000091552734,130.5800018310547,50.38999938964844,58.43000030517578,56.310001373291016,78.73999786376953,42.986000061035156,14.399999618530273
2016-05-09,23.197500228881836,74.62000274658203,119.23999786376953,712.9000244140625,136.24000549316406,45.2400016784668,75.83999633789062,130.8300018310547,50.06999969482422,58.720001220703125,56.63999938964844,79.93000030517578,41.784000396728516,14.199999809265137
2016-05-10,23.354999542236328,75.91999816894531,120.5,723.1799926757812,137.50999450683594,45.75,76.98999786376953,131.60000610351562,51.02000045776367,59.20000076293945,57.4900016784668,80.05000305175781,41.737998962402344,14.630000114440918
2016-05-11,23.127500534057617,75.79000091552734,119.5199966430664,715.2899780273438,134.3000030517578,45.459999084472656,75.12999725341797,129.13999938964844,51.04999923706055,57.0099983215332,56.22999954223633,75.69999694824219,41.79199981689453,14.59000015258789
2016-05-12,22.584999084472656,75.88999938964844,120.27999877929688,713.3099975585938,134.19000244140625,45.83000183105469,75.4000015258789,130.1199951171875,51.5099983215332,57.9900016784668,56.29999923706055,75.5999984741211,41.45600128173828,14.079999923706055
2016-05-13,22.6299991607666,76.37000274658203,119.80999755859375,710.8300170898438,133.1300048828125,45.349998474121094,75.01000213623047,128.8300018310547,51.08000183105469,57.310001373291016,55.81999969482422,73.87999725341797,41.52199935913086,14.100000381469727
2016-05-16,23.469999313354492,77.30999755859375,118.66999816894531,716.489990234375,135.33999633789062,45.619998931884766,77.0,129.63999938964844,51.83000183105469,57.13999938964844,55.529998779296875,74.61000061035156,41.65800094604492,14.289999961853027
2016-05-17,23.372499465942383,76.7699966430664,117.3499984741211,706.22998046875,132.0,44.75,76.06999969482422,127.69000244140625,50.5099983215332,57.099998474121094,54.880001068115234,73.61000061035156,40.93199920654297,14.34000015258789
2016-05-18,23.639999389648438,77.87000274658203,117.6500015258789,706.6300048828125,131.77000427246094,44.47999954223633,78.5999984741211,126.20999908447266,50.810001373291016,56.119998931884766,54.79999923706055,68.0,42.23400115966797,14.140000343322754
2016-05-19,23.549999237060547,81.08999633789062,116.80999755859375,700.3200073242188,131.72999572753906,44.31999969482422,79.86000061035156,125.29000091552734,50.31999969482422,57.040000915527344,54.54999923706055,67.05999755859375,43.04199981689453,14.149999618530273
2016-05-20,23.80500030517578,81.0199966430664,117.3499984741211,709.739990234375,131.85000610351562,43.95000076293945,79.81999969482422,122.55999755859375,50.619998931884766,56.47999954223633,54.619998931884766,68.66000366210938,44.055999755859375,14.430000305175781
2016-05-23,24.107500076293945,81.7300033569336,115.97000122070312,704.239990234375,131.4199981689453,43.970001220703125,78.87000274658203,122.80999755859375,50.029998779296875,55.9900016784668,54.599998474121094,67.93000030517578,43.24399948120117,14.40999984741211
2016-05-24,24.475000381469727,82.75,117.69999694824219,720.0900268554688,133.36000061035156,44.369998931884766,79.5999984741211,123.94999694824219,51.59000015258789,56.59000015258789,55.439998626708984,68.69000244140625,43.582000732421875,14.029999732971191
2016-05-25,24.905000686645508,83.56999969482422,117.88999938964844,725.27001953125,133.1999969482422,44.380001068115234,79.94000244140625,123.26000213623047,52.119998931884766,55.9900016784668,55.150001525878906,69.27999877929688,43.91600036621094,14.40999984741211
2016-05-26,25.102500915527344,83.3499984741211,119.47000122070312,724.1199951171875,134.0500030517578,44.689998626708984,80.16000366210938,123.79000091552734,51.88999938964844,55.84000015258789,55.290000915527344,68.91000366210938,45.02399826049805,14.300000190734863
2016-05-27,25.087499618530273,83.7699966430664,119.37999725341797,732.6599731445312,133.94000244140625,44.779998779296875,80.3499984741211,123.25,52.31999969482422,56.189998626708984,55.150001525878906,68.9000015258789,44.608001708984375,15.100000381469727
2016-05-31,24.96500015258789,83.70999908447266,118.80999755859375,735.719970703125,132.1199951171875,44.599998474121094,80.12999725341797,122.05999755859375,53.0,55.220001220703125,54.88999938964844,68.77999877929688,44.645999908447266,15.220000267028809
2016-06-01,24.614999771118164,83.44999694824219,118.77999877929688,734.1500244140625,131.8300018310547,44.70000076293945,80.2699966430664,121.97000122070312,52.849998474121094,54.93000030517578,54.81999969482422,68.41000366210938,43.9119987487793,15.020000457763672
2016-06-02,24.43000030517578,83.23999786376953,118.93000030517578,730.4000244140625,132.41000366210938,44.720001220703125,80.76000213623047,121.16999816894531,52.47999954223633,54.529998779296875,54.619998931884766,68.31999969482422,43.79199981689453,15.199999809265137
2016-06-03,24.479999542236328,82.55000305175781,118.47000122070312,722.3400268554688,131.74000549316406,45.040000915527344,80.01000213623047,121.3499984741211,51.790000915527344,53.45000076293945,54.61000061035156,68.6500015258789,43.79800033569336,15.199999809265137
2016-06-06,24.657499313354492,82.83000183105469,118.79000091552734,716.5499877929688,129.19000244140625,45.369998931884766,78.44999694824219,122.0,52.130001068115234,54.29999923706055,55.59000015258789,68.80999755859375,44.13600158691406,15.270000457763672
2016-06-07,24.75749969482422,83.13999938964844,117.76000213623047,716.6500244140625,129.9199981689453,45.31999969482422,79.54000091552734,121.9000015258789,52.099998474121094,53.54999923706055,55.29999923706055,68.23999786376953,46.46799850463867,15.0
2016-06-08,24.735000610351562,83.3499984741211,118.38999938964844,728.280029296875,129.58999633789062,45.54999923706055,78.87999725341797,122.11000061035156,52.040000915527344,54.119998931884766,55.220001220703125,68.62000274658203,47.104000091552734,14.949999809265137
2016-06-09,24.912500381469727,82.7300033569336,118.55999755859375,728.5800170898438,129.3000030517578,45.7599983215332,78.66999816894531,122.79000091552734,51.619998931884766,54.939998626708984,55.58000183105469,67.69000244140625,45.87200164794922,14.600000381469727
2016-06-10,24.707500457763672,81.83000183105469,116.62000274658203,719.4099731445312,128.8300018310547,45.9900016784668,78.30999755859375,122.36000061035156,51.47999954223633,55.11000061035156,54.869998931884766,67.87999725341797,43.757999420166016,14.020000457763672
2016-06-13,24.334999084472656,81.48999786376953,113.94999694824219,718.3599853515625,127.83000183105469,45.119998931884766,77.5,122.98999786376953,50.13999938964844,54.90999984741211,55.040000915527344,66.88999938964844,43.57400131225586,14.550000190734863
2016-06-14,24.364999771118164,81.08999633789062,114.94000244140625,718.27001953125,125.23999786376953,45.040000915527344,76.08000183105469,122.51000213623047,49.83000183105469,54.119998931884766,55.56999969482422,66.73999786376953,42.992000579833984,15.359999656677246
2016-06-15,24.28499984741211,81.98999786376953,114.5999984741211,718.9199829101562,126.52999877929688,45.0099983215332,77.04000091552734,122.25,49.689998626708984,54.310001373291016,55.349998474121094,67.2699966430664,43.540000915527344,15.960000038146973
2016-06-16,24.387500762939453,81.63999938964844,114.38999938964844,710.3599853515625,127.36000061035156,45.310001373291016,78.16999816894531,122.47000122070312,50.38999938964844,53.470001220703125,55.529998779296875,66.9800033569336,43.58599853515625,15.869999885559082
2016-06-17,23.832500457763672,80.5,113.0199966430664,691.719970703125,127.13999938964844,44.790000915527344,78.41999816894531,122.2699966430664,50.130001068115234,53.709999084472656,55.310001373291016,67.5,43.09400177001953,16.100000381469727
2016-06-20,23.774999618530273,81.22000122070312,113.37000274658203,693.7100219726562,127.62000274658203,44.97999954223633,78.58999633789062,123.41999816894531,50.06999969482422,54.36000061035156,55.380001068115234,67.98999786376953,43.939998626708984,16.34000015258789
2016-06-21,23.977500915527344,81.62999725341797,114.37999725341797,695.9400024414062,127.73999786376953,45.130001068115234,78.33000183105469,122.62999725341797,51.189998626708984,54.77000045776367,55.810001373291016,68.30000305175781,43.922000885009766,16.31999969482422
2016-06-22,23.887500762939453,80.62000274658203,113.91000366210938,697.4600219726562,127.5999984741211,44.86000061035156,78.3499984741211,120.62000274658203,50.9900016784668,54.56999969482422,55.61000061035156,68.86000061035156,39.332000732421875,16.1299991607666
2016-06-23,24.024999618530273,82.27999877929688,115.08000183105469,701.8699951171875,128.2899932861328,45.08000183105469,78.56999969482422,121.20999908447266,51.90999984741211,54.119998931884766,56.130001068115234,69.77999877929688,39.279998779296875,17.040000915527344
2016-06-24,23.350000381469727,78.45999908447266,112.08000183105469,675.219970703125,126.4000015258789,43.93000030517578,77.05999755859375,119.44000244140625,49.83000183105469,52.59000015258789,54.68000030517578,69.3499984741211,38.630001068115234,16.440000534057617
2016-06-27,23.010000228881836,76.06999969482422,108.97000122070312,668.260009765625,124.66999816894531,43.779998779296875,76.31999969482422,116.30000305175781,48.43000030517578,51.88999938964844,53.689998626708984,69.44999694824219,39.709999084472656,15.84000015258789
2016-06-28,23.397499084472656,77.55000305175781,112.69999694824219,680.0399780273438,127.52999877929688,44.18000030517578,78.02999877929688,118.5,49.439998626708984,53.09000015258789,54.849998474121094,69.73999786376953,40.358001708984375,16.420000076293945
